annotation_split,song_id,song_title,artist_name,language,is_misogynistic,source_split,verse_id,verse_number,verse_text,n_lines,n_words,n_chars
1,436926,Radical,Salvaje Decibel,es_ES,NM,train,436926__6,6,"Voy a quemar el sol con el calor de mi canto rebelde
Darle sombra al que hable pues nuestra lucha no es en balde
Raptar al alcalde y que sufra la tortura de la cárcel
Junto al pueblo pobre con balas de libertad cargar mi revolver
Otra vez los salvajes vuelven un fuego los envuelven y resuelven
Hacerle mella al pobre endeble y al neo liberal cruzarle los cables
Para empezar a vivir hay que acabar con el simulacro que apesta
Lejos de la enajenación tangible de una realidad impuesta
Radical mi acción van encapuchados a empezar a quemar el lugar
Donde habita el animal que sustenta todo el mal del capital
Y aquí estamos con la explosion de nuestro segundo disco
Con el arsenal de bencina de las rimas y de botellas de pisco
O de watts venga y prenda su ampolleta
Expandamos el conocimiento de inteligencia y después las metralletas
Asi que dile a tus compás que la protesta es todo el año
Las cosas solo cambiaran con violencia a organizar el daño
Que reviente el parlante que suene fuerte nadie quiere despertarse
Todos prefieren vivir y dormir tranquilos antes que incomodarse
Y como quiero liberarte algunos cuantos tendrán que morirse
Salvaje radical en su accion que al capitalista embiste",20,212,1178
1,514135,Incondicional,Prince Royce,es_LATAM,NM,test,514135__1,1,"Sigo aqui a pesar de lo malo
De ese oscuro pasado
Siempre estoy junto a ti
Sigo aqui abrazado a lo nuestro
A este amor tan inmenso
Que no sabe morir",6,31,143
1,514135,Incondicional,Prince Royce,es_LATAM,NM,test,514135__2,2,"He llorado tanto mas
Que el cielo
Lagrimas de dolor
He tocado fondo tantas veces
Luchando por tu amor",5,19,97
1,514135,Incondicional,Prince Royce,es_LATAM,NM,test,514135__3,3,"Soy incondicional
Un amor tan real que
No juzga que suena
Que sufre y perdona
Un amor de verdad
Soy Incondicional
Un amor tan real
Que no espera
Algo a cambio
Que no tiene horario
Un amor de verdad",11,39,187
1,514135,Incondicional,Prince Royce,es_LATAM,NM,test,514135__4,4,"Descubrí
Que un amor verdadero
Se entrega por completo
Y eso hice por ti..
He llorado tanto mas
Que el cielo
Lagrimas de dolor
He tocado fondo tantas veces
Luchando por tu amor",9,33,168
1,514135,Incondicional,Prince Royce,es_LATAM,NM,test,514135__5,5,"Soy incondicional
Un amor tan real que
No juzga que suena
Que sufre y perdona
Un amor de verdad
Soy Incondicional
Un amor tan real
Que no espera
Algo a cambio
Que no tiene horario
Un amor de verdad",11,39,187
1,514135,Incondicional,Prince Royce,es_LATAM,NM,test,514135__6,6,"Soy incondicional
Un amor tan real que
No juzga que suena
Que sufre y perdona
Un amor de verdad
Soy Incondicional
Un amor tan real",7,25,124
1,529457,PIMPIN,PXXR GVNG,es_ES,M,train,529457__1,1,"Mucha clase en el ghetto, puedes verlo
Somos gitano' y nos juntamos con modelos
Créelo, tengo tus jevas en celo
Y aunque hablen mal de mí, yo las quiero
Tus ojos no sirven de na' si tu cerebro es ciego
Los pobres nacen con na' pero también sin miedo
Pienso pegarme, pero antes seguro que muero
Ya paso de josear, quiero ser rapero
Quiero viajar por el mundo entero
Solo volver al barrio, hacer llover dinero
Vamo' a robar a to' esos maricones
Y a comprar comida y ropa para los pobres",12,92,473
1,529457,PIMPIN,PXXR GVNG,es_ES,M,train,529457__2,2,"No tengo nada, así que no pidas
No tengo nada, pero me busco la vida
No tengo nada y lo tengo to'
Me follo un culo valorado en un millón
No tengo nada, así que no pidas
No tengo nada, pero me busco la vida
No tengo nada y lo tengo to'
Me follo un culo valorado en un millón",8,60,266
1,529457,PIMPIN,PXXR GVNG,es_ES,M,train,529457__3,3,"Y es que yo quiero a tu mujer más que tú
Y ella me prefiere a mí, por mi actitud
¿Qué le voy a hacer si tengo el alma de Romeo?
Y le pongo una bachata mientras se lo meneo
Y es que yo quiero a tu mujer más que tú
Y ella me prefiere a mí, por mi actitud
¿Qué le voy a hacer si tengo el alma de Romeo?
Y le pongo una bachata mientras se lo meneo
Eso sí es rapero (Ja)",9,85,357
1,529457,PIMPIN,PXXR GVNG,es_ES,M,train,529457__4,4,"(Ah, ah) Yung Beef
Aye, you Biggie, what up?
Stevie, uh",3,11,53
1,529457,PIMPIN,PXXR GVNG,es_ES,M,train,529457__5,5,"Ya no jodo con Jesucristo (Nah)
Al demonio le gusta como visto (Wah)
Yo quiero que se peleen, que haya conflicto (Uh)
Loco, te cojo un Winston
Con el conjuntillo rosa, Killa Cam (Deeper)
Yo estoy haciendo guita, lo que tú hagas me da igual ya (Swa')
El Khaled, el Dani, el Seco (PXXR GVNG)
Viviendo lo que tú no vas a vivir por mamahuevo (Mamahueish)
Lila, tú no puede' ser un salsero (Ay)
Si nunca has parti'o un par de panderos (Pa)
Si nunca has vendi'o uno entero (Hmm)
Esto es música pa' contar dinero (Count music)
Tengo a tu gatita ronroneando (Miau)
Con mi lana por el suelo, rodando (Uf)
'Tá empezando a llamarme Fernando (Oye)
De primera era guasa, ahora no sé, me está gustando
Porque a la verdad hace buenos deep throat
La estoy follando sin quitarle el gistro
Me pone crazy killa', negro gi'tro (Oh)
Le hago un par de fotito' sin filtro (Selfie)",20,162,838
1,529457,PIMPIN,PXXR GVNG,es_ES,M,train,529457__6,6,"Quiero gritar ""socorro"" y me tapa la boca el demonio
Pero ahora, por lo menos, cuando pienso en ti no lloro
Pero ahora, por lo menos, cuando pasa la patrulla, no me escondo
Que to' lo que soñaba lo están viendo mi' ojo'
Ojalá que el que esté arriba se apiade de nosotros
ŘšŮŮŮŘ§ ŮŮ Ř§ŮŘŽŘŻŮŮ
Pa' alguno' he toca'o cima, pa' otro' fondo
Decidme dónde pollas está el camino, que lo cojo
PXXR GVNG, no' vamo' a quedar con todo
Clocker' de Torro, aka Marlboro
Sabéis que cuando quiera os corto el rollo
Por eso tengo al triste en to'as las listas de moroso
Quiero quitarle a Booba el trono
Mama, no vo'a pisar más los calabozos",14,128,618
1,554975,#Freemolly (Intro),Yung Beef & Steve Lean,es_ES,M,train,554975__1,1,"Un saludo pa' mi mama, te quiero mama
ĄDinero!",2,9,45
1,554975,#Freemolly (Intro),Yung Beef & Steve Lean,es_ES,M,train,554975__2,2,"Yo siempre he esta'o atrá' el queso (Cheese)
Libertad pa' to mis G's preso' (Fo' my G's)
Ron al suelo pa mis G's muerto' (Oh)
Y a mi baby mama, un beso (Kiss)",4,37,155
1,554975,#Freemolly (Intro),Yung Beef & Steve Lean,es_ES,M,train,554975__3,3,"Follando con la puta más famosa (Skii)
Le piso en la curva más peligrosa (Skii-skii)
Puta, puedo convertirte en una diosa (Ah)
Na' más con que te escriba un pa' 'e cosas (I got that shit)",4,37,184
1,554975,#Freemolly (Intro),Yung Beef & Steve Lean,es_ES,M,train,554975__4,4,"Diseños caros, Pininfarina (Bium)
Ese culo vale más que un coso de farina (Coca)
Bitchina, pue' en la esquina (La esquina)
Loco, ven pa' aquí (Steve Lean), que se están formando filas (Ring, ring)",4,34,193
1,554975,#Freemolly (Intro),Yung Beef & Steve Lean,es_ES,M,train,554975__5,5,"Sniatch, en la calle hay sangre mía
No llame' a la ambulancia, que traen a la policía (Chivato)
Me rio de la pena (Ah) y lloro de alegría (Ja)
No creo en el sistema, en la traphouse no se fía (No se fía)",4,43,200
1,554975,#Freemolly (Intro),Yung Beef & Steve Lean,es_ES,M,train,554975__6,6,"Los niños nacen con ansia (Ansia)
Porque la mamá estaba hookeá' (Goli'a)
Goli'a con la panza (Ah), y aquí to' qui'en ser hustler (Hustler)
Porque los papás estaban guilla'os y hacían billetes con la grasa (Flush)",4,40,209
1,554975,#Freemolly (Intro),Yung Beef & Steve Lean,es_ES,M,train,554975__7,7,"Triste al ver que no me quiere, alegre porque hay más mujere'
Ya he deja'o de hacer billetes, now I'm gonna get it (Get it)
Puta, las cosas no son siempre como quieres
Mi hermanito comi'o en los Ryanaires",4,42,201
1,554975,#Freemolly (Intro),Yung Beef & Steve Lean,es_ES,M,train,554975__8,8,"Punto' y cruces, puta, pero no es costura (Na)
Los clientico' viniendo a por las posturas
Tratando a esos yonquis como basura
Porque sé que me mienten cuando juran (Snitch)",4,30,169
1,554975,#Freemolly (Intro),Yung Beef & Steve Lean,es_ES,M,train,554975__9,9,"Puta, yo no soy bonico, ni lo quiero ser (Ser)
Yo pago dinero, como debe ser (Skrrt)
Y ahora cada vez que follo, follo dos bitches (Dos bitches)
Nos estamos haciendo muy que muy richies",4,35,182
1,554975,#Freemolly (Intro),Yung Beef & Steve Lean,es_ES,M,train,554975__10,10,"Ni triste ni contento guarra, just gettin' paper
Me enciendo un porro 'e haze, que parece un bate 'e béisbol
La cuenta al día, puta, a nadie le debo
Y el dinero me lo fumo, me lo bebo",4,38,180
1,578097,I–m In Luv Wit Da MoMo,PXXR GVNG,es_ES,M,train,578097__1,1,"Enamorao' de la MoMo
Molly!
Enamorao' de la MoMo
Molly!
Me la traen en el chocho
Toto!
Me la trae una ratchet en el chocho
El toto!",8,27,124
1,578097,I–m In Luv Wit Da MoMo,PXXR GVNG,es_ES,M,train,578097__2,2,"Efedrina, tengo efedrina
Efedrina, tengo efedrina
Holandés en caravana lila
Gringo!
Haciendo billetes, rápido lila!
Gringo!",6,16,118
1,578097,I–m In Luv Wit Da MoMo,PXXR GVNG,es_ES,M,train,578097__3,3,"Lo' gringos en el laboratorio
Tan' cocinando M en gordo
Molly!
Yo estoy vendiendo desde moco
Toy' traficando, soy Manolo
Manny Riviera (Manny Riviera, Manny Riviera)
Puta, yo no llamo popo
Never snitchin' (Never snitchin', Never snitchin')
Mi pae' tiene un.38 (.38,.38)
Un tro de sal pa' to' esos sosos (Sosos, sosos)
Este cristal le ha quemao' el chocho (El chocho, el chocho)",11,65,367
1,578097,I–m In Luv Wit Da MoMo,PXXR GVNG,es_ES,M,train,578097__4,4,"Efedrina, tengo efedrina (Efedrina, tengo efedrina)
Efedrina, tengo efedrina (Efedrina, tengo efedrina)
Los holandeses en caravana lila (Lila)
Tamo' haciendo billetes, rápido lila (Rápido lila, haciendo billetes, rápido lila)",4,29,222
1,578097,I–m In Luv Wit Da MoMo,PXXR GVNG,es_ES,M,train,578097__5,5,"A-Amo la fucking MoMo (MoMo)
Me la traen en el toto (Chocho)
Mi molly huele a sushi (Tussi)
Me lo traen en el pussy (Sushi)
Amo la fucking MoMo (MoMo)
Me la traen en el toto (Toto)
Mi molly huele a sushi (Tussi)
Me lo traen en el pussy (Susi)",8,51,235
1,578097,I–m In Luv Wit Da MoMo,PXXR GVNG,es_ES,M,train,578097__6,6,"Me trae la MoMo mi gata (Mi gata)
La cojo bien barata (Barata)
Un snitch, una rata (Una rata)
En la trap house se le mata (Se le mata)
Dejo sordos a los chivatos (Chivatos)
La sonrisa del payaso (Yo los rajo)
Tu puta bebe de mi vaso (De mi vaso)
Dice que no se lo paso (Se lo paso)",8,60,274
1,578097,I–m In Luv Wit Da MoMo,PXXR GVNG,es_ES,M,train,578097__7,7,"Bebe zorra, venga bebe zorra (Ja)
Chupa MoMo hasta que te corras
Amo la fucking MoMo (MoMo)
Me la traen en el toto",4,23,111
1,744314,Como Una Ola,Rocío Jurado,es_ES,NM,train,744314__1,1,"Grabé tu nombre en mi barca
Me hice por ti marinero
Para cruzar los mares
Surcando los deseos
Fui tan feliz en tus brazos
Fui tan feliz en tu puerto
Que el corazón quedó preso
De tu cuerpo y de tu piel",8,42,194
1,744314,Como Una Ola,Rocío Jurado,es_ES,NM,train,744314__2,2,"Como una ola tu amor llegó a mi vida
Como una ola de fuerza desmedida
De espuma blanca y rumor de caracola
Como una ola
Y yo quedé prendida en tu tormenta
Perdí el timón sin darme apenas cuenta
Como una ola
Tu amor creció
Como una ola",9,48,226
1,744314,Como Una Ola,Rocío Jurado,es_ES,NM,train,744314__3,3,"Bajé del cielo una estrella
En el hueco de mis manos
Y la prendí a tu pelo
Cuando te dije ""te amo""
Pero al mirarte a los ojos
Vi una luz de desencanto
Me avergoncé de mi estrella
Y llorando me dormí",8,42,191
1,744314,Como Una Ola,Rocío Jurado,es_ES,NM,train,744314__4,4,"Como una ola tu amor llegó a mi vida
Como una ola de fuego y de caricias
Sentí en mis labios tus labios de amapola
Como una ola
Y me escapé contigo mar adentro
Sin escuchar las voces en el viento
Como una ola
Se fue tu amor
Como una ola",9,51,228
1,744314,Como Una Ola,Rocío Jurado,es_ES,NM,train,744314__5,5,"Y me escapé contigo mar adentro
Sin escuchar las voces en el viento
Como una ola
Se fue tu amor
Como una ola",5,23,104
1,747830,Siempre en Mi Mente,Pepe Aguilar,es_ES,NM,train,747830__1,1,"Tú estás siempre en mi mente
Pienso en tí amor a cada instante
Como quieres tú que te olvide?
Si estas tú, siempre tú, tú, tú
Siempre en mi mente. (2x's)",5,32,149
1,747830,Siempre en Mi Mente,Pepe Aguilar,es_ES,NM,train,747830__2,2,"Que voy hacer? no sé, no encuentro nada nada nada
La solución no sé como encontrarla
Why yo trato de olvidarte
Yo quiero olvidarte
Why yo no sé como te olvido
Siempre en mi mente",6,35,173
1,747830,Siempre en Mi Mente,Pepe Aguilar,es_ES,NM,train,747830__3,3,"Tú estás siempre en mi mente
Como hiciste tú para olvidarme?
Ayúdame a olvidar en mi mente
Siempre estás, siempre tú, tú, tú
Siempre en mi mente",5,27,140
1,747830,Siempre en Mi Mente,Pepe Aguilar,es_ES,NM,train,747830__4,4,"Como te olvido siempre en mi mente
Siempre en mi mente como te olvido
Siempre en mi mente...",3,18,90
1,748962,Quién soy,Natos y Waor,es_ES,NM,train,748962__1,1,"You, you, you, you, you, you, you
Dime lo que tienes
Eh, you, you, you",3,15,68
1,748962,Quién soy,Natos y Waor,es_ES,NM,train,748962__2,2,"Tengo el mundo en la palma y lo mezclo
Rulo y prenso, prendo, pienso
¿Quién soy? ¿Quién soy?
¿Quién soy? ¿Quién soy?
Tengo el mundo en la palma y lo mezclo
Rulo y prenso, prendo, pienso
¿Quién soy? ¿Quién soy?
¿Quién soy?",8,42,214
1,748962,Quién soy,Natos y Waor,es_ES,NM,train,748962__3,3,"Historias reales sin atrezzo, hazte eso
Con ojeras y en los huesos
Una pared con diplomas de todos mis fracasos
Hablo tres idiomas: euros, dólares y pesos
Easy, haciendo papel en plena crisis
Y sí, cogiendo en Gallieni y París
Estoy bussy, meto la nariz en mucho business
Borracho de Guiness como un puto dublinés
Esclavo de mi pasado, dueño de mi destino
Diablo sin abogado, arcángel caído
Veo al santo arrepentido de lo que no hizo
Y al cura follando niños tras la misa del domingo
Callo pero no otorgo, si hablo sube el pan
El camino es largo so run motherfucker, run
Alquitrán y plumas
Noches enteras a la luz de la Luna sin fortuna ni plan
Pero...",17,120,636
1,748962,Quién soy,Natos y Waor,es_ES,NM,train,748962__4,4,"Tengo el mundo en la palma y lo mezclo
Rulo y prenso, prendo, pienso
¿Quién soy yo? ¿Quién soy?
¿Quién soy? ¿Quién soy?
Tengo el mundo en la palma y lo mezclo
Rulo y prenso, prendo, pienso
¿Quién soy yo? ¿Quién soy?
¿Quién soy?",8,44,220
1,748962,Quién soy,Natos y Waor,es_ES,NM,train,748962__5,5,"Antes fijaba la mirada en el reflejo
Hoy me basta con cerrar los ojos
No me hace falta ver mi cara en el espejo
Pa' saber lo que hay debajo de este curtido pellejo
No le tengo miedo a la muerte, sí a la realidad
Busqué la verdad, hoy sólo quiero evadirme
Estoy dinamitando mis pilares más firmes
Sólo quiero derribar esta ansiedad
Que me causa estar pendiente de cada estímulo
El tiempo y las adversidades me han hecho más sólido
Ritmo de vida acelerao', estilo bólido
Hasta que me estampe, aprieta el cinturón
Debí decirte que la cosa se pondría fea
Pero albergaba fe en que la moneda no cayera
Soy duro de mollera y blando de cartera
Sin un pavo aunque sabroso hasta la médula
Por eso...",17,129,673
1,748962,Quién soy,Natos y Waor,es_ES,NM,train,748962__6,6,"Tengo el mundo en la palma y lo mezclo
Rulo y prenso, prendo, pienso
¿Quién soy yo? ¿Quién soy?
¿Quién soy? ¿Quién soy?
Tengo el mundo en la palma y lo mezclo
Rulo y prenso, prendo, pienso
¿Quién soy yo? ¿Quién soy?
¿Quién soy?",8,44,220
1,748962,Quién soy,Natos y Waor,es_ES,NM,train,748962__7,7,"Vivo a base de flashbacks, crisis de identidad
Con marcas de carmin y ron inundando el hostal
Mensajes en el móvil de ""tenemos que hablar""
La ropa de antes de ayer y las bambas destrozás'
Soñando en oro, pisando polo
No es que yo sea un vendido; es que a ti no te quiere nadie, loco
Soy polémico como yo sólo
Y tengo un amor propio tan grande que no te entra en el culo
En el patio abusaba del grande, ayudaba al pequeño
¿Cómo voy a sonreír, tronca, con la que está cayendo?
Tendremos mil historias que contar a nuestros nietos
Eso en el remoto caso de llegar a ser abuelos
Quiero ver el fin del mundo sentao' en la primera fila
Aunque al llegar, San Pedro diga que no estoy en lista
Estoy matando la liga
Soy el culpable de que a los trece fume tu hija",16,149,738
1,758009,Caprichos De Mujer,Los Acosta,es_LATAM,M,train,758009__1,1,"Cada vez que te recuerdo
Se me llenan estos ojos
De tristeza y de dolor
Y me siento derrotado
Y me siento abandonado
Y no se ni a donde ir",6,30,133
1,758009,Caprichos De Mujer,Los Acosta,es_LATAM,M,train,758009__2,2,"Cuando miro las parejas
Que se abrazan y se besan
Yo me acuerdo más de ti
Y quisiera yo tenerte
A mi lado para siempre
A mi lado junto a mí",6,31,134
1,758009,Caprichos De Mujer,Los Acosta,es_LATAM,M,train,758009__3,3,"Caprichos de mujer
Caprichos nada más
Que me hacen padecer
Mi frágil corazón",4,13,73
