verse_id,annotator_1_user_username,annotator_2_user_username,annotator_3_user_username,annotator_4_user_username,annotator_1_is_misogynistic,annotator_2_is_misogynistic,annotator_3_is_misogynistic,annotator_4_is_misogynistic,annotator_1_type_sexualization,annotator_2_type_sexualization,annotator_3_type_sexualization,annotator_4_type_sexualization,annotator_1_type_violence,annotator_2_type_violence,annotator_3_type_violence,annotator_4_type_violence,annotator_1_type_hate,annotator_2_type_hate,annotator_3_type_hate,annotator_4_type_hate,annotator_1_type_not_related,annotator_2_type_not_related,annotator_3_type_not_related,annotator_4_type_not_related,annotator_1_has_gender_stereotype,annotator_2_has_gender_stereotype,annotator_3_has_gender_stereotype,annotator_4_has_gender_stereotype,group_id
10161175__1,hortiz.pao,med978977,ayge.1904,,M,M,NM,,True,True,False,,False,False,False,,True,True,False,,False,False,False,,N,N,,,4
10161175__2,hortiz.pao,med978977,ayge.1904,,M,M,M,,False,False,True,,False,False,True,,True,True,False,,False,False,False,,Y,Y,N,,4
10161175__3,hortiz.pao,med978977,ayge.1904,,M,M,NM,,True,True,False,,False,False,False,,True,True,False,,False,False,False,,N,N,,,4
10161175__4,hortiz.pao,med978977,ayge.1904,,NM,NM,NM,,False,False,False,,False,False,False,,False,False,False,,False,False,False,,,,,,4
10161175__5,hortiz.pao,med978977,ayge.1904,,M,M,NM,,True,True,False,,False,False,False,,True,True,False,,False,False,False,,N,N,,,4
10161175__6,hortiz.pao,med978977,ayge.1904,,NM,NM,NM,,False,False,False,,False,False,False,,False,False,False,,False,False,False,,,,,,4
1016499__1,flores.esquivel.luis.antonio2,jimenez.lopez.danakarol,angeel462,marfelisraduan,M,M,M,NM,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Y,Y,N,,2
1016499__10,flores.esquivel.luis.antonio2,jimenez.lopez.danakarol,angeel462,marfelisraduan,M,M,M,M,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,N,Y,N,Y,2
1016499__11,flores.esquivel.luis.antonio2,jimenez.lopez.danakarol,angeel462,marfelisraduan,M,M,M,M,True,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,Y,Y,Y,Y,2
1016499__12,flores.esquivel.luis.antonio2,jimenez.lopez.danakarol,angeel462,marfelisraduan,M,NM,M,M,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,Y,,N,Y,2
1016499__2,flores.esquivel.luis.antonio2,jimenez.lopez.danakarol,angeel462,marfelisraduan,M,NM,M,NM,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Y,,N,,2
1016499__3,flores.esquivel.luis.antonio2,jimenez.lopez.danakarol,angeel462,marfelisraduan,M,NM,M,NM,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Y,,N,,2
1016499__4,flores.esquivel.luis.antonio2,jimenez.lopez.danakarol,angeel462,marfelisraduan,M,M,M,M,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,N,Y,N,Y,2
1016499__5,flores.esquivel.luis.antonio2,jimenez.lopez.danakarol,angeel462,marfelisraduan,M,M,M,M,True,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,Y,Y,Y,Y,2
1016499__6,flores.esquivel.luis.antonio2,jimenez.lopez.danakarol,angeel462,marfelisraduan,M,NM,M,M,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,Y,,N,Y,2
1016499__7,flores.esquivel.luis.antonio2,jimenez.lopez.danakarol,angeel462,marfelisraduan,M,NM,M,M,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,Y,,N,Y,2
1016499__8,flores.esquivel.luis.antonio2,jimenez.lopez.danakarol,angeel462,marfelisraduan,M,NM,M,M,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,Y,,N,Y,2
1016499__9,flores.esquivel.luis.antonio2,jimenez.lopez.danakarol,angeel462,marfelisraduan,M,NM,M,M,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,Y,,N,Y,2
10170747__1,hortiz.pao,med978977,ayge.1904,,NM,NM,NM,,False,False,False,,False,False,False,,False,False,False,,False,False,False,,,,,,4
10170747__2,hortiz.pao,med978977,ayge.1904,,NM,NM,NM,,False,False,False,,False,False,False,,False,False,False,,False,False,False,,,,,,4
10170747__3,hortiz.pao,med978977,ayge.1904,,NM,NM,NM,,False,False,False,,False,False,False,,False,False,False,,False,False,False,,,,,,4
10170747__4,hortiz.pao,med978977,ayge.1904,,NM,NM,NM,,False,False,False,,False,False,False,,False,False,False,,False,False,False,,,,,,4
10184200__1,eldalvarez09,rammsteinhoney,valle.hernandez.luis.fernandoo,,NM,NM,NM,,False,False,False,,False,False,False,,False,False,False,,False,False,False,,,,,,3
10184200__2,eldalvarez09,rammsteinhoney,valle.hernandez.luis.fernandoo,,NM,NM,NM,,False,False,False,,False,False,False,,False,False,False,,False,False,False,,,,,,3
10184200__3,eldalvarez09,rammsteinhoney,valle.hernandez.luis.fernandoo,,NM,NM,NM,,False,False,False,,False,False,False,,False,False,False,,False,False,False,,,,,,3
10184200__4,eldalvarez09,rammsteinhoney,valle.hernandez.luis.fernandoo,,NM,NM,NM,,False,False,False,,False,False,False,,False,False,False,,False,False,False,,,,,,3
10184200__5,eldalvarez09,rammsteinhoney,valle.hernandez.luis.fernandoo,,M,M,M,,True,True,True,,False,False,False,,False,False,False,,False,False,False,,Y,Y,Y,,3
10184200__6,eldalvarez09,rammsteinhoney,valle.hernandez.luis.fernandoo,,M,M,M,,True,True,True,,False,False,False,,False,True,False,,False,False,False,,Y,Y,N,,3
10184200__7,eldalvarez09,rammsteinhoney,valle.hernandez.luis.fernandoo,,NM,NM,NM,,False,False,False,,False,False,False,,False,False,False,,False,False,False,,,,,,3
10184200__8,eldalvarez09,rammsteinhoney,valle.hernandez.luis.fernandoo,,NM,NM,NM,,False,False,False,,False,False,False,,False,False,False,,False,False,False,,,,,,3
10184200__9,eldalvarez09,rammsteinhoney,valle.hernandez.luis.fernandoo,,NM,NM,NM,,False,False,False,,False,False,False,,False,False,False,,False,False,False,,,,,,3
10186688__1,tania.gam,arturoca971,isaiaspachecoc,anaguvi33,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,1
10186688__2,tania.gam,arturoca971,isaiaspachecoc,anaguvi33,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,1
10186688__3,tania.gam,arturoca971,isaiaspachecoc,anaguvi33,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,1
10186688__4,tania.gam,arturoca971,isaiaspachecoc,anaguvi33,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,1
10186688__5,tania.gam,arturoca971,isaiaspachecoc,anaguvi33,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,1
10186688__6,tania.gam,arturoca971,isaiaspachecoc,anaguvi33,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,1
10186688__7,tania.gam,arturoca971,isaiaspachecoc,anaguvi33,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,1
10187950__1,eldalvarez09,rammsteinhoney,valle.hernandez.luis.fernandoo,,NM,NM,NM,,False,False,False,,False,False,False,,False,False,False,,False,False,False,,,,,,3
10187950__10,eldalvarez09,rammsteinhoney,valle.hernandez.luis.fernandoo,,NM,NM,NM,,False,False,False,,False,False,False,,False,False,False,,False,False,False,,,,,,3
10187950__11,eldalvarez09,rammsteinhoney,valle.hernandez.luis.fernandoo,,NM,NM,NM,,False,False,False,,False,False,False,,False,False,False,,False,False,False,,,,,,3
10187950__12,eldalvarez09,rammsteinhoney,valle.hernandez.luis.fernandoo,,NM,NM,NM,,False,False,False,,False,False,False,,False,False,False,,False,False,False,,,,,,3
10187950__13,eldalvarez09,rammsteinhoney,valle.hernandez.luis.fernandoo,,NM,NM,NM,,False,False,False,,False,False,False,,False,False,False,,False,False,False,,,,,,3
10187950__14,eldalvarez09,rammsteinhoney,valle.hernandez.luis.fernandoo,,NM,NM,NM,,False,False,False,,False,False,False,,False,False,False,,False,False,False,,,,,,3
10187950__15,eldalvarez09,rammsteinhoney,valle.hernandez.luis.fernandoo,,NM,NM,NM,,False,False,False,,False,False,False,,False,False,False,,False,False,False,,,,,,3
10187950__16,eldalvarez09,rammsteinhoney,valle.hernandez.luis.fernandoo,,NM,NM,NM,,False,False,False,,False,False,False,,False,False,False,,False,False,False,,,,,,3
10187950__17,eldalvarez09,rammsteinhoney,valle.hernandez.luis.fernandoo,,NM,NM,NM,,False,False,False,,False,False,False,,False,False,False,,False,False,False,,,,,,3
10187950__18,eldalvarez09,rammsteinhoney,valle.hernandez.luis.fernandoo,,NM,NM,NM,,False,False,False,,False,False,False,,False,False,False,,False,False,False,,,,,,3
10187950__19,eldalvarez09,rammsteinhoney,valle.hernandez.luis.fernandoo,,NM,NM,NM,,False,False,False,,False,False,False,,False,False,False,,False,False,False,,,,,,3
10187950__2,eldalvarez09,rammsteinhoney,valle.hernandez.luis.fernandoo,,NM,NM,NM,,False,False,False,,False,False,False,,False,False,False,,False,False,False,,,,,,3
10187950__3,eldalvarez09,rammsteinhoney,valle.hernandez.luis.fernandoo,,NM,NM,NM,,False,False,False,,False,False,False,,False,False,False,,False,False,False,,,,,,3
10187950__4,eldalvarez09,rammsteinhoney,valle.hernandez.luis.fernandoo,,NM,NM,NM,,False,False,False,,False,False,False,,False,False,False,,False,False,False,,,,,,3
10187950__5,eldalvarez09,rammsteinhoney,valle.hernandez.luis.fernandoo,,NM,NM,NM,,False,False,False,,False,False,False,,False,False,False,,False,False,False,,,,,,3
10187950__6,eldalvarez09,rammsteinhoney,valle.hernandez.luis.fernandoo,,NM,NM,NM,,False,False,False,,False,False,False,,False,False,False,,False,False,False,,,,,,3
10187950__7,eldalvarez09,rammsteinhoney,valle.hernandez.luis.fernandoo,,M,M,M,,True,True,True,,False,False,False,,True,True,True,,False,False,False,,Y,Y,Y,,3
10187950__8,eldalvarez09,rammsteinhoney,valle.hernandez.luis.fernandoo,,NM,NM,NM,,False,False,False,,False,False,False,,False,False,False,,False,False,False,,,,,,3
10187950__9,eldalvarez09,rammsteinhoney,valle.hernandez.luis.fernandoo,,NM,NM,NM,,False,False,False,,False,False,False,,False,False,False,,False,False,False,,,,,,3
1018992__1,flores.esquivel.luis.antonio2,jimenez.lopez.danakarol,angeel462,marfelisraduan,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,2
1018992__2,flores.esquivel.luis.antonio2,jimenez.lopez.danakarol,angeel462,marfelisraduan,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,2
1018992__3,flores.esquivel.luis.antonio2,jimenez.lopez.danakarol,angeel462,marfelisraduan,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,2
1018992__4,flores.esquivel.luis.antonio2,jimenez.lopez.danakarol,angeel462,marfelisraduan,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,2
1018992__5,flores.esquivel.luis.antonio2,jimenez.lopez.danakarol,angeel462,marfelisraduan,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,2
1018992__6,flores.esquivel.luis.antonio2,jimenez.lopez.danakarol,angeel462,marfelisraduan,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,2
1019359__1,anaguvi33,isaiaspachecoc,tania.gam,arturoca971,NM,NM,M,M,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,,,Y,Y,1
1019359__2,anaguvi33,isaiaspachecoc,tania.gam,arturoca971,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,1
1019359__3,anaguvi33,isaiaspachecoc,tania.gam,arturoca971,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,1
1019359__4,anaguvi33,isaiaspachecoc,tania.gam,arturoca971,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,1
1019359__5,anaguvi33,isaiaspachecoc,tania.gam,arturoca971,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,1
1019359__6,anaguvi33,isaiaspachecoc,tania.gam,arturoca971,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,1
1020102__1,anaguvi33,isaiaspachecoc,tania.gam,arturoca971,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,1
1020102__2,anaguvi33,isaiaspachecoc,tania.gam,arturoca971,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,1
1020102__3,anaguvi33,isaiaspachecoc,tania.gam,arturoca971,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,1
1020102__4,anaguvi33,isaiaspachecoc,tania.gam,arturoca971,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,1
1020102__5,anaguvi33,isaiaspachecoc,tania.gam,arturoca971,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,1
1020102__6,anaguvi33,isaiaspachecoc,tania.gam,arturoca971,NM,NM,M,NM,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,,,Y,,1
1020623__1,rammsteinhoney,eldalvarez09,valle.hernandez.luis.fernandoo,cristinapertegas,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,3
1020623__10,rammsteinhoney,eldalvarez09,valle.hernandez.luis.fernandoo,cristinapertegas,M,NM,M,NM,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,N,,N,,3
1020623__11,rammsteinhoney,eldalvarez09,valle.hernandez.luis.fernandoo,cristinapertegas,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,3
1020623__12,rammsteinhoney,eldalvarez09,valle.hernandez.luis.fernandoo,cristinapertegas,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,3
1020623__13,rammsteinhoney,eldalvarez09,valle.hernandez.luis.fernandoo,cristinapertegas,M,M,M,NM,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,N,N,N,,3
1020623__14,rammsteinhoney,eldalvarez09,valle.hernandez.luis.fernandoo,cristinapertegas,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,3
1020623__15,rammsteinhoney,eldalvarez09,valle.hernandez.luis.fernandoo,cristinapertegas,M,M,M,NM,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,N,N,N,,3
1020623__16,rammsteinhoney,eldalvarez09,valle.hernandez.luis.fernandoo,cristinapertegas,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,3
1020623__2,rammsteinhoney,eldalvarez09,valle.hernandez.luis.fernandoo,cristinapertegas,M,NM,M,NM,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,N,,N,,3
1020623__3,rammsteinhoney,eldalvarez09,valle.hernandez.luis.fernandoo,cristinapertegas,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,3
1020623__4,rammsteinhoney,eldalvarez09,valle.hernandez.luis.fernandoo,cristinapertegas,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,3
1020623__5,rammsteinhoney,eldalvarez09,valle.hernandez.luis.fernandoo,cristinapertegas,M,M,M,NM,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,N,N,N,,3
1020623__6,rammsteinhoney,eldalvarez09,valle.hernandez.luis.fernandoo,cristinapertegas,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,3
1020623__7,rammsteinhoney,eldalvarez09,valle.hernandez.luis.fernandoo,cristinapertegas,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,3
1020623__8,rammsteinhoney,eldalvarez09,valle.hernandez.luis.fernandoo,cristinapertegas,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,3
1020623__9,rammsteinhoney,eldalvarez09,valle.hernandez.luis.fernandoo,cristinapertegas,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,3
1021007__1,anaguvi33,isaiaspachecoc,tania.gam,arturoca971,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,1
1021007__2,anaguvi33,isaiaspachecoc,tania.gam,arturoca971,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,1
1021007__3,anaguvi33,isaiaspachecoc,tania.gam,arturoca971,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,1
1021007__4,anaguvi33,isaiaspachecoc,tania.gam,arturoca971,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,1
10211874__1,hortiz.pao,med978977,ayge.1904,,NM,NM,NM,,False,False,False,,False,False,False,,False,False,False,,False,False,False,,,,,,4
10211874__2,hortiz.pao,med978977,ayge.1904,,NM,NM,NM,,False,False,False,,False,False,False,,False,False,False,,False,False,False,,,,,,4
10211874__3,hortiz.pao,med978977,ayge.1904,,NM,NM,NM,,False,False,False,,False,False,False,,False,False,False,,False,False,False,,,,,,4
10211874__4,hortiz.pao,med978977,ayge.1904,,NM,NM,NM,,False,False,False,,False,False,False,,False,False,False,,False,False,False,,,,,,4
10211874__5,hortiz.pao,med978977,ayge.1904,,NM,NM,NM,,False,False,False,,False,False,False,,False,False,False,,False,False,False,,,,,,4
10211874__6,hortiz.pao,med978977,ayge.1904,,NM,NM,NM,,False,False,False,,False,False,False,,False,False,False,,False,False,False,,,,,,4
10211874__7,hortiz.pao,med978977,ayge.1904,,NM,NM,NM,,False,False,False,,False,False,False,,False,False,False,,False,False,False,,,,,,4
10211874__8,hortiz.pao,med978977,ayge.1904,,NM,NM,NM,,False,False,False,,False,False,False,,False,False,False,,False,False,False,,,,,,4
10219172__1,eldalvarez09,rammsteinhoney,valle.hernandez.luis.fernandoo,,M,M,M,,True,True,True,,False,False,False,,False,False,False,,False,False,False,,N,N,N,,3
10219172__2,eldalvarez09,rammsteinhoney,valle.hernandez.luis.fernandoo,,M,M,M,,True,True,True,,False,False,False,,False,False,False,,False,False,False,,N,N,N,,3
