song_id,artist,title,n_verses,lyrics_len,release_date,release_year,decade,album,country,gender_or_group,genres_all,genre_main,is_misogynistic,type_sexualization,type_violence,type_hate,has_gender_stereotype,in_train,in_test
1068242,Los Rodríguez,Algo Se Está Rompiendo,12,1444,03/09/93,1993,1990,Sin Documentos,España,grupo,"['rock argentino', 'rock', 'rock en espanol', 'spanish rock', 'rock en español', 'pop']",rock argentino,NM,,,,,True,False
1068839,Luis Miguel,El Día Que Me Quieras,5,669,30/08/94,1994,1990,Segundo Romance,México,hombre,"['boleros', 'baladas', 'pop', 'luis miguel', 'latin pop']",boleros,NM,0,0,0,N,False,True
1068921,Intocable,Contra Viento Y Marea,6,896,,2010,2010,Diez,Estados Unidos,grupo,"['tejano', 'norteno', 'norteño', 'regional mexican', 'intocable', 'grupos']",tejano,NM,,,,,True,False
10690178,Dani Fernández,Me has invitado a bailar,7,1799,23/08/24,2024,2020,La Jauría,España,hombre,"['little star', 'treble', 'twink', 'under 3000 plays', 'youngstar', 'under 90 listeners', 'sapanish', 'under 100 listeners', 'spanish male vocalists']",little star,NM,,,,,True,False
10690179,Dani Fernández,Joderme la vida,5,1204,25/10/24,2024,2020,La Jauría,España,hombre,"['little star', 'treble', 'twink', 'under 3000 plays', 'youngstar', 'under 90 listeners', 'sapanish', 'under 100 listeners', 'spanish male vocalists']",little star,NM,,,,,True,False
10690180,Dani Fernández,¿Y si lo hacemos?,8,1393,25/10/24,2024,2020,La Jauría,España,hombre,"['little star', 'treble', 'twink', 'under 3000 plays', 'youngstar', 'under 90 listeners', 'sapanish', 'under 100 listeners', 'spanish male vocalists']",little star,NM,,,,,True,False
10690181,Dani Fernández,Por no bailar contigo,4,1159,17/10/24,2024,2020,La Jauría,España,hombre,"['little star', 'treble', 'twink', 'under 3000 plays', 'youngstar', 'under 90 listeners', 'sapanish', 'under 100 listeners', 'spanish male vocalists']",little star,NM,,,,,True,False
10690182,Dani Fernández,"Cariño, suéltate el pelo",4,801,25/10/24,2024,2020,La Jauría,España,hombre,"['little star', 'treble', 'twink', 'under 3000 plays', 'youngstar', 'under 90 listeners', 'sapanish', 'under 100 listeners', 'spanish male vocalists']",little star,NM,,,,,True,False
10690183,Dani Fernández,Oaxaca,6,1294,25/10/24,2024,2020,La Jauría,España,hombre,"['little star', 'treble', 'twink', 'under 3000 plays', 'youngstar', 'under 90 listeners', 'sapanish', 'under 100 listeners', 'spanish male vocalists']",little star,NM,,,,,True,False
10690184,Dani Fernández,Inertes,6,1084,25/10/24,2024,2020,La Jauría,España,hombre,"['little star', 'treble', 'twink', 'under 3000 plays', 'youngstar', 'under 90 listeners', 'sapanish', 'under 100 listeners', 'spanish male vocalists']",little star,M,0,1,1,Y,False,True
10690185,Dani Fernández,Me sabe fatal,6,1402,25/10/24,2024,2020,La Jauría,España,hombre,"['little star', 'treble', 'twink', 'under 3000 plays', 'youngstar', 'under 90 listeners', 'sapanish', 'under 100 listeners', 'spanish male vocalists']",little star,NM,0,0,0,N,False,True
10690186,Dani Fernández,Competir,5,1179,25/10/24,2024,2020,La Jauría,España,hombre,"['little star', 'treble', 'twink', 'under 3000 plays', 'youngstar', 'under 90 listeners', 'sapanish', 'under 100 listeners', 'spanish male vocalists']",little star,NM,,,,,True,False
10690187,Dani Fernández,La trama principal,7,1119,25/10/24,2024,2020,La Jauría,España,hombre,"['little star', 'treble', 'twink', 'under 3000 plays', 'youngstar', 'under 90 listeners', 'sapanish', 'under 100 listeners', 'spanish male vocalists']",little star,NM,,,,,True,False
10694934,Próxima Parada,Esta Nochecita,4,641,26/07/24,2024,2020,Into the Way,Estados Unidos,grupo,"['folk', 'soul', 'americana', 'blues', 'alternative', 'r&b', 'funk_add_to_lidarr_batch_21', 'california']",folk,NM,0,0,0,N,False,True
1069547,Rocío Jurado,La Virgen se está peinando,6,568,,1990,1990,Nueva Navidad,España,mujer,"['pop', 'flamenco', 'copla', 'female vocalist', 'world', 'oldies']",pop,NM,,,,,True,False
1070108,Mecano,Esto No Es Una Canción,7,1011,,1998,1990,Ana | José | Nacho,España,grupo,"['pop', 'spanish pop', 'post-punk', 'new wave', 'mecano', 'synthpop']",pop,NM,,,,,True,False
1070598,Conjunto Primavera,Vuelve Conmigo,4,491,,2003,2000,Decide tú,México,grupo,"['conjunto primavera', 'conjunto prinavera', 'banda', 'marco antonio solis', 'norteño', 'accordion', 'conjunto']",conjunto primavera,NM,,,,,True,False
1071099,Camila,Sólo para Ti,7,813,01/01/06,2006,2000,Todo Cambió,México,grupo,"['pop', 'latin pop', 'camila', 'rock', 'romantica', 'soft rock']",pop,NM,,,,,True,False
1071531,Amanda Miguel,Así No Te Amará Jamás,7,981,01/01/81,1981,1980,"El Sonido, Vol. 1",Argentina,mujer,"['pop', 'para hacer aseo', 'latin pop', 'baladas', 'plancha', 'glam', 'adult contemporary']",pop,M,0,0,1,N,True,False
1071904,Pesado,"Te Quiero, Te Amo",9,1973,20/09/05,2005,2000,Tu Sombra,México,grupo,"['pesado', 'norteño', 'cumbia', 'norteno', 'cumbia regia', '2', 'cumbia nortena']",pesado,NM,,,,,True,False
1072041,Milie,De Hoy En Adelante,8,1340,,2005,2000,Amar es un juego,Colombia,grupo,['reggaeton'],reggaeton,NM,,,,,True,False
1072101,Lupillo Rivera,Entre Copas Y Botellas,4,918,,2006,2000,Entre Copas y Botellas,México,hombre,"['lupillo rivera', 'lupillo', 'regional mexican', 'mariachi', 'norteno', 'lupiillo', 'world music']",lupillo rivera,M,0,0,1,Y,True,False
1073462,Luis Miguel,Un Hombre Busca Una Mujer,5,1245,25/11/88,1988,1980,Busca Una Mujer,México,hombre,"['boleros', 'baladas', 'pop', 'luis miguel', 'latin pop']",boleros,M,1,0,1,Y,False,True
10741177,Sam Smith & Aitana,Like I Can,6,1399,09/08/24,2024,2020,In The Lonely Hour (10th Anniversary Edition / Deluxe),Reino Unido,no binario,"['soul', 'pop', 'british', 'electronic', 'dance', 'rnb', 'england', 'english', 'queer', 'pop soul', 'blue-eyed soul', 'adult contemporary', 'r&b', 'contemporary r&b', 'synth funk', 'alternative r&b', 'lgbtqi', 'nuno', 'alliteration']",soul,M,1,0,1,Y,True,False
1076420,Los Rodríguez,Mucho Mejor,13,1927,24/04/95,1995,1990,"Palabras Más, Palabras Menos",España,grupo,"['rock argentino', 'rock', 'rock en espanol', 'spanish rock', 'rock en español', 'pop']",rock argentino,M,1,1,0,Y,True,False
10768078,La Mafia del Amor & QueHicisteBella,20 Conmigo,8,2734,14/02/25,2025,2020,LMDA 8*,Estados Unidos,grupo,"['pop', 'hip hop', 'electronic', 'reggaeton', 'mambo', 'trap']",pop,M,1,0,1,Y,True,False
1076999,Rocío Jurado,"Y sin embargo, te quiero",7,1252,,2016,2010,"Y sin embargo, te quiero (Canciones de España 2)",España,mujer,"['pop', 'flamenco', 'copla', 'female vocalist', 'world', 'oldies']",pop,NM,,,,,True,False
10773347,"Lil Troca, Lucho SSJ & Franux BB (Ft. MC Buzzz)",La 40,11,3681,27/08/24,2024,2020,Nivel,Argentina,hombre,"['mdbcrew', 'trap latino', 'hip hop', 'southern hip hop', 'gangsta rap', 'pop rap', 'rap rock', 'r&b', 'pop', '2000s', '2010s', 'trap', 'rock', 'underground hip hop', 'top 100', 'top 10', 'criminal', 'top 5', 'rap', 'hip hop rnb and dance hall', 'chopped and screwed', 'lil wayne', 'contemporary r&b', 'relic inn', 'as jailed']",mdbcrew,M,1,0,1,Y,True,False
1077693,Mecano,Perdido En Mi Habitación,8,1074,,1982,1980,Mecano,España,grupo,"['pop', 'spanish pop', 'post-punk', 'new wave', 'mecano', 'synthpop']",pop,NM,,,,,True,False
1077864,Héroes Del Silencio,Apuesta Por El Rock 'n' Roll,5,899,28/07/98,1998,1990,Rarezas,España,grupo,"['rock', 'spanish rock', 'hard rock', 'rock en espanol', 'gothic rock', 'rock en español', 'alternative rock', 'rock español']",rock,M,1,0,0,N,True,False
1078018,Reik,Yo Quisiera,9,1413,24/05/05,2005,2000,Reik,México,grupo,"['pop', 'latin pop', 'reik', 'pop latino', 'romantica', 'ballad', 'latin ballad', 'pop rock']",pop,NM,,,,,True,False
1082541,Myriam Hernández,Huele a peligro,5,1128,23/02/98,1998,1990,Todo el amor,Chile,mujer,"['miriam hernandez', 'romanticos', 'pop', 'latin pop', 'soul', 'latin ballad', 'partiendome el alma']",miriam hernandez,NM,,,,,True,False
10835071,San Venus,Efecto Secundario,8,1434,,2001,2000,Medicamentos Para Invierno - EP,España,grupo,['indie'],indie,NM,,,,,True,False
10842460,"Kim Loaiza, FARIANA, Ptazeta, Bellakath & Yami Safdie",5 Babys,10,3532,12/09/24,2024,2020,X Amor II,Argentina,mujer,"['reggaeton', 'urban', 'porn diva', 'flop', 'tanked', 'reggaeton mexicano', 'latin viral pop', 'latin pop', 'pop', 'synth-pop', 'new wave', 'dance-pop', 'pop rock', 'hi-nrg', 'synthpop', '2008 universal fire victim', 'rock', 'british', 'english', 'dance and electronica']",reggaeton,M,1,0,1,Y,True,False
10845574,Julión Álvarez y su Norteño Banda,No Puedo Olvidar Tu Voz,5,807,,2016,2010,"Mis Ídolos, Hoy Mis Amigos!!!",México,grupo,"['banda', 'regional mexican', 'norteno', 'world', 'world music', 'norteño', 'banda sinaloense', 'corrido', 'regional mexicano']",banda,NM,,,,,True,False
10846072,Dani Fernández,Si em deixes tu,4,974,02/12/23,2023,2020,La Marató: Salut Sexual I Reproductiva (Que Dona Llum),España,hombre,"['little star', 'treble', 'twink', 'under 3000 plays', 'youngstar', 'under 90 listeners', 'sapanish', 'under 100 listeners', 'spanish male vocalists']",little star,NM,,,,,True,False
1084702,Los Tigres Del Norte,En Que Fallé,7,1165,,2002,2000,La Reina del Sur,Estados Unidos,grupo,"['norteño', 'corridos', 'folk', 'los tigres del norte', 'el nino y la boda', 'contrabando y traicion']",norteño,NM,,,,,True,False
10856430,Cali y El Dandee,19 de Abril,7,1396,07/09/24,2024,2020,19 de Abril,Colombia,grupo,"['pop', 'male vocalist', 'reggaeton', 'electronic', 'cali', 'spanish hip-hop', 'latin pop', 'latin urban']",pop,NM,,,,,True,False
1085722,Los Gatos,El Rey Lloró,5,340,11/11/67,1967,1960,Los Gatos,Argentina,grupo,"['rockabilly', 'rock argentino', 'classic rock', 'rock', 'rock and roll', 'neo-rockabilly', 'beat', 'blues rock', 'latin rock', 'merseybeat', 'pop rock']",rockabilly,NM,,,,,True,False
10859665,"Paulo Londra, Luck Ra & Valentino Merlo",Princesa,8,1630,12/09/24,2024,2020,Princesa,Argentina,hombre,"['trap', 'white rapper', 'trap latino', 'trap argentino', 'rap', 'cordoba', 'ended', 'messi', 'hip hop', 'latin urban']",trap,M,1,0,0,Y,True,False
1086335,Reyli,La Descarada,7,1326,,2004,2000,En la luna,México,hombre,"['latin pop', 'pop', 'latin rock', 'mexicano']",latin pop,M,0,0,1,Y,True,False
1086716,Mecano,Aire,6,1305,16/10/84,1984,1980,Ya viene el sol,España,grupo,"['pop', 'spanish pop', 'post-punk', 'new wave', 'mecano', 'synthpop']",pop,NM,,,,,True,False
10870914,Grupo Grace,Yo Soy El Que Soy (Yud Hei Vav Hei),5,503,17/08/24,2024,2020,Sabores piña y manzana,Venezuela,grupo,['salsa'],salsa,NM,,,,,True,False
1087219,Ricardo Arjona,Desnuda,5,1465,02/06/98,1998,1990,Sin Daños a Terceros,Guatemala,hombre,"['pop', 'latin pop', 'ricardo arjona', 'romantica', 'arjona', 'baladas']",pop,M,1,0,1,Y,False,True
1087966,Gian Marco,Se Me Olvidó,8,1602,15/10/02,2002,2000,A tiempo,Perú,hombre,"['latin pop', 'rock en espanol', 'pop rock', 'pop espanol', 'gian marco', 'hoy', 'ballad', 'pop']",latin pop,NM,,,,,True,False
10884919,"Caifanes, Fobia, Maldita Vecindad y Los Hijos Del 5to. Patio, Cuca, Jumbo, Santa Sabina, Tijuana No!, Bon Y Los Enemigos Del Silencio",Mátenme Porque Me Muero,6,709,,2015,2010,Antología // Rock En Tu Idioma MX (Vol. 1),México,grupo,"['rock en espanol', 'rock', 'rock mexicano', 'rock en español', 'post-punk', 'new wave', 'ska', 'alternative rock', 'gothic rock', 'cumbia mexicana', 'latin rock', 'latin alternative']",rock en espanol,NM,,,,,True,False
1089038,Rocío Jurado & Juan Pardo,¿Por qué me habrás besado?,6,1093,,1984,1980,Desde dentro,España,mujer,"['pop', 'flamenco', 'copla', 'female vocalist', 'world', 'oldies', 'latin ballad']",pop,NM,0,0,0,N,False,True
10899149,Yandel,GAFAS DE SOL,7,2187,10/10/24,2024,2020,ELYTE,Puerto Rico,hombre,"['reggaeton', 'sexy', 'hot', 'shakira', 'papasote', 'guys i would fuck', 'fuck me']",reggaeton,M,1,0,0,N,True,False
10900337,Pedro Junco Jr.,Nosotros,3,480,01/01/39,1939,1930,Son de Colonia,Cuba,hombre,['bolero'],bolero,NM,,,,,True,False
10907684,"La Pantera, Lucho RK & Raul Clyde",VERANO - INVIERNO,12,3332,27/09/24,2024,2020,UNA SEMANA INCREÍBLE,España,hombre,"['groove metal', 'heavy metal', 'thrash metal', 'metal', 'glam metal', 'southern metal', 'american', 'nu metal', 'power metal', 'hardcore punk', 'glam', 'dance and electronica', 'trash speed metal', 'estados unidos']",groove metal,NM,0,0,0,N,False,True
10907685,La Pantera & Hecky,NOWADAYS,10,2718,27/09/24,2024,2020,UNA SEMANA INCREÍBLE,España,hombre,"['groove metal', 'heavy metal', 'thrash metal', 'metal', 'glam metal', 'southern metal', 'american', 'nu metal', 'power metal', 'hardcore punk', 'glam', 'dance and electronica', 'trash speed metal', 'estados unidos']",groove metal,M,1,0,1,Y,False,True
10907686,La Pantera,NO ES MI VIDA REAL,5,1913,27/09/24,2024,2020,UNA SEMANA INCREÍBLE,España,hombre,"['groove metal', 'heavy metal', 'thrash metal', 'metal', 'glam metal', 'southern metal', 'american', 'nu metal', 'power metal', 'hardcore punk', 'glam', 'dance and electronica', 'trash speed metal', 'estados unidos']",groove metal,NM,0,0,0,N,False,True
10907688,La Pantera,BALENCIAGA,8,2823,27/09/24,2024,2020,UNA SEMANA INCREÍBLE,España,hombre,"['groove metal', 'heavy metal', 'thrash metal', 'metal', 'glam metal', 'southern metal', 'american', 'nu metal', 'power metal', 'hardcore punk', 'glam', 'dance and electronica', 'trash speed metal', 'estados unidos']",groove metal,M,0,0,1,N,False,True
10907690,La Pantera,PINKY PROMISE,6,1741,27/09/24,2024,2020,UNA SEMANA INCREÍBLE,España,hombre,"['groove metal', 'heavy metal', 'thrash metal', 'metal', 'glam metal', 'southern metal', 'american', 'nu metal', 'power metal', 'hardcore punk', 'glam', 'dance and electronica', 'trash speed metal', 'estados unidos']",groove metal,M,1,0,1,Y,True,False
10907693,La Pantera,WONDERFUL WEEKS,6,1485,27/09/24,2024,2020,UNA SEMANA INCREÍBLE,España,hombre,"['groove metal', 'heavy metal', 'thrash metal', 'metal', 'glam metal', 'southern metal', 'american', 'nu metal', 'power metal', 'hardcore punk', 'glam', 'dance and electronica', 'trash speed metal', 'estados unidos']",groove metal,NM,0,0,0,N,False,True
10907694,La Pantera,RECUERDOS AL PERRO,6,1814,27/09/24,2024,2020,UNA SEMANA INCREÍBLE,España,hombre,"['groove metal', 'heavy metal', 'thrash metal', 'metal', 'glam metal', 'southern metal', 'american', 'nu metal', 'power metal', 'hardcore punk', 'glam', 'dance and electronica', 'trash speed metal', 'estados unidos']",groove metal,M,1,0,1,Y,True,False
10907695,La Pantera & EL IMA,ME ARREPENTÍ,10,2838,27/09/24,2024,2020,UNA SEMANA INCREÍBLE,España,hombre,"['groove metal', 'heavy metal', 'thrash metal', 'metal', 'glam metal', 'southern metal', 'american', 'nu metal', 'power metal', 'hardcore punk', 'glam', 'dance and electronica', 'trash speed metal', 'estados unidos']",groove metal,M,1,0,0,N,True,False
10907696,La Pantera,AMORTAL,7,2102,27/09/24,2024,2020,UNA SEMANA INCREÍBLE,España,hombre,"['groove metal', 'heavy metal', 'thrash metal', 'metal', 'glam metal', 'southern metal', 'american', 'nu metal', 'power metal', 'hardcore punk', 'glam', 'dance and electronica', 'trash speed metal', 'estados unidos']",groove metal,M,0,1,0,N,False,True
10907697,La Pantera,MORE MONEY MORE FEELINGS,8,1963,27/09/24,2024,2020,UNA SEMANA INCREÍBLE,España,hombre,"['groove metal', 'heavy metal', 'thrash metal', 'metal', 'glam metal', 'southern metal', 'american', 'nu metal', 'power metal', 'hardcore punk', 'glam', 'dance and electronica', 'trash speed metal', 'estados unidos']",groove metal,M,0,0,1,Y,True,False
10907698,La Pantera & Soge Culebra,VICIO,5,1934,27/09/24,2024,2020,UNA SEMANA INCREÍBLE,España,hombre,"['groove metal', 'heavy metal', 'thrash metal', 'metal', 'glam metal', 'southern metal', 'american', 'nu metal', 'power metal', 'hardcore punk', 'glam', 'dance and electronica', 'trash speed metal', 'estados unidos']",groove metal,M,1,0,0,N,True,False
10907699,La Pantera & Maikel Delacalle,HOME IS HOME,11,2664,27/09/24,2024,2020,UNA SEMANA INCREÍBLE,España,hombre,"['groove metal', 'heavy metal', 'thrash metal', 'metal', 'glam metal', 'southern metal', 'american', 'nu metal', 'power metal', 'hardcore punk', 'glam', 'dance and electronica', 'trash speed metal', 'estados unidos']",groove metal,NM,,,,,True,False
10907700,La Pantera,GODLAND,5,1892,27/09/24,2024,2020,UNA SEMANA INCREÍBLE,España,hombre,"['groove metal', 'heavy metal', 'thrash metal', 'metal', 'glam metal', 'southern metal', 'american', 'nu metal', 'power metal', 'hardcore punk', 'glam', 'dance and electronica', 'trash speed metal', 'estados unidos']",groove metal,M,1,0,1,Y,True,False
1091267,Hombres G,Sueltate El Pelo,8,967,,1988,1980,Agitar Antes de Usar,España,grupo,"['rock', 'rock en espanol', 'pop', 'spanish rock', 'rock en español', 'pop rock', 'spanish pop']",rock,M,1,0,0,N,True,False
1092088,Luis Miguel,Será Que No Me Amas,10,1896,18/05/90,1990,1990,20 Años,México,hombre,"['boleros', 'baladas', 'pop', 'luis miguel', 'latin pop']",boleros,NM,,,,,True,False
1092401,Carlos Gardel,El Dia Que Me Quieras,5,1027,19/03/34,1934,1930,23 Grandes Tangos,Argentina,hombre,"['tango', 'tango argentino', 'oldies', 'argentinian', 'buenos aires', 'french', 'death by airplane']",tango,NM,,,,,True,False
1092408,Rocío Jurado,Muera el amor,7,1150,,1981,1980,La más grande,España,mujer,"['pop', 'flamenco', 'copla', 'female vocalist', 'world', 'oldies']",pop,NM,,,,,True,False
10924572,Quevedo,IGUALES,5,2252,22/11/24,2024,2020,BUENAS NOCHES,España,hombre,"['reggaeton', 'rap', 'hip-hop', 'hip hop', 'dance pop']",reggaeton,M,1,0,1,Y,True,False
1092988,La Frontera,No vuelvas sin ella,8,1392,,2000,2000,Nuevas aventuras,España,grupo,"['spanish rock', 'rock', 'rock espanol', 'rockabilly', 'classic rock', 'southern rock', 'pop', 'country rock', 'pop rock']",spanish rock,NM,,,,,True,False
10936157,Samuraï,La Despedida,6,1278,21/11/24,2024,2020,El Silencio Del Ruido,España,mujer,"['pop', 'electronic', 'heavy metal', 'speed metal', 'canadian metal', 'us metal', 'spanish or latin artists']",pop,NM,,,,,True,False
1094378,Juanes,Volverte A Ver,8,1543,04/09/04,2004,2000,Mi Sangre,Colombia,hombre,"['pop', 'rock', 'latin pop', 'juanes', 'pop rock', 'latin rock']",pop,NM,,,,,True,False
10950974,Natanael Cano & Luis R Conriquez,El Búho,5,1302,03/04/20,2020,2020,Jimmy Humilde Presenta Lo Mejor De Las Calles Edición Mexico,México,hombre,"['corridos tumbados', 'corridos', 'regional mexicano', 'mierda', 'trap', 'sierreno', 'reggaeton', 'corrido tumbado', 'trap latino']",corridos tumbados,NM,,,,,True,False
1095417,Juan Gabriel,Ya Lo Sé Que Tú Te Vas,4,589,11/01/82,1982,1980,Cosas de Enamorados,México,hombre,"['juan gabriel', 'mariachi', 'ranchera', 'pop', 'latin pop', 'pepe aguilar']",juan gabriel,NM,,,,,True,False
109594,Jesse & Joy,¿Con Quién Se Queda El Perro?,6,1313,12/09/12,2012,2010,¿Con Quién Se Queda El Perro?,México,grupo,"['pop', 'latin pop', 'pop rock', 'rock', 'pop en espanol', 'ballad']",pop,NM,,,,,True,False
1096284,Carlos Baute,Te Regalo,11,1787,,2009,2000,Baute,Venezuela,hombre,"['pop', 'pop latino', 'carlos baute', 'latin pop', 'baila latina', 'racist']",pop,NM,,,,,True,False
10963613,Carlos Vives (Ft. Elenco de El club de los Graves),El Latido,8,1550,,2023,2020,El club de los Graves (Banda Sonora Original),Colombia,hombre,"['latin pop', 'vallenato', 'colombian pop', 'cumbia', 'international', 'pop', 'pop en español', 'reggaeton', 'rock', 'salsa', 'south american traditions', 'tropical']",latin pop,NM,,,,,True,False
1096716,Mecano,Sentía,5,700,,1992,1990,Aidalai,España,grupo,"['pop', 'spanish pop', 'post-punk', 'new wave', 'mecano', 'synthpop']",pop,NM,,,,,True,False
1097871,Los Rodríguez,Hasta Que El Sueño Venga,4,967,03/09/93,1993,1990,Sin Documentos,España,grupo,"['rock argentino', 'rock', 'rock en espanol', 'spanish rock', 'rock en español', 'pop']",rock argentino,NM,,,,,True,False
1098832,Café Tacvba,La Chica Banda,6,526,28/07/92,1992,1990,Demo,México,grupo,"['alternative rock', 'rock', 'rock en espanol', 'rock en español', 'latin rock', 'folk']",alternative rock,NM,,,,,True,False
1099296,Rocío Jurado,Qué padre es la vida,7,751,,1979,1970,Rocío Jurado canta con mariachi,España,mujer,"['pop', 'flamenco', 'copla', 'female vocalist', 'world', 'oldies']",pop,NM,0,0,0,N,False,True
11003811,LIT killah & Paulo Londra,Protagonista,9,1351,20/11/24,2024,2020,KUSTOM,Argentina,hombre,"['trap', 'rap', 'hip-hop', 'childrens music', 'trap argentino', 'white rapper', 'hype', 'hip hop']",trap,M,1,0,0,N,True,False
11012874,Gabito Ballesteros & Tito Double P,7 Días,7,1439,30/01/25,2025,2020,Ya No Se Llevan Serenatas,México,hombre,"['producer', 'corridos', 'corridos tumbados', '2020s', 'rkt']",producer,M,0,0,1,Y,True,False
